# {
#     "changing_threshold": 0.2,
#     "command": "/home/wanglab/anaconda3/envs/voila/bin/voila tsv majiq_splicing/build_simplified/splicegraph.sql majiq_splicing/deltapsi_simplified/ctrl_trt.deltapsi.voila --changing-between-group-dpsi 0.1 -f majiq_splicing/voilaOutput_simplified/3vs3_filtedtbl_noProbThreshold.tsv",
#     "group_sizes": {
#         "ctrl": 3,
#         "trt": 3
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.4.dev3+g85d07819"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	ctrl_mean_psi	trt_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
B3GNT3	ENSG00000179913.11	ENSG00000179913.11:t:17807739-17808374	-0.2214;-0.0013;0.2426	6.274e-01;3.276e-09;7.325e-01	3.587e-06;7.562e-03;2.372e-06	0.3199;0.0245;0.6558	0.0793;0.0042;0.9165	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;0	chr19	+	17794883-17807758;17795173-17807758;17795206-17807758	17794828-17794883;17795136-17795206;17807739-17808374		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A17808374-17794828
TRAPPC6B	ENSG00000182400.15	ENSG00000182400.15:t:39151746-39151839	0.2028;-0.2028	5.227e-01;5.227e-01	5.776e-06;5.776e-06	0.2406;0.7594	0.4661;0.5339	t|1e1.1o1|1e2.1o1	2	3	0;0	chr14	-	39151839-39158285;39151839-39154211	39151746-39151839;39154211-39154294;39158285-39158402		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A39158402-39151746
RSBN1L	ENSG00000187257.16	ENSG00000187257.16:s:77736410-77736526	0.2341;-0.2341	6.836e-01;6.836e-01	3.589e-06;3.589e-06	0.0754;0.9246	0.3299;0.6701	s|1e1.1o1|1e2.1o1	2	3	1;0	chr7	+	77736526-77737487;77736526-77749424	77736410-77736526;77737487-na;77749424-77750064		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A77750064-77736410
DUXAP9	ENSG00000225210.10	ENSG00000225210.10:s:19062316-19062466	-0.1755;0.0776;0.2381;-0.1246	3.951e-01;3.556e-02;6.827e-01;1.956e-01	1.542e-05;5.573e-05;5.526e-06;3.153e-05	0.3858;0.0772;0.1659;0.3773	0.1753;0.1916;0.4315;0.2042	s|1e1.1o1|1e2.2o2|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr14	+	19062466-19064583;19062466-19066001;19062466-19066236;19062466-19092916	19062316-19062466;19064583-19064693;19065968-19066115;19066236-19066347;19092916-19093914		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A19093914-19062316
MAPKAPK5-AS1	ENSG00000234608.9	ENSG00000234608.9:t:111840134-111841133	-0.2127;0.2127	5.794e-01;5.794e-01	5.147e-06;5.147e-06	0.3953;0.6047	0.1629;0.8371	t|1e1.1o1|1e2.1o1	2	3	0;0	chr12	-	111840477-111841684;111840477-111841327	111840134-111841133;111841327-111841470;111841684-111842902		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A111842902-111840134
FAM151B-DT	ENSG00000249042.6	ENSG00000249042.6:s:80487773-80488095	0.2736;-0.2486;-0.0129	8.276e-01;7.307e-01;3.323e-07	1.867e-06;4.232e-06;2.279e-03	0.2100;0.7272;0.0627	0.5037;0.4539;0.0427	s|1e1.1o1|1e2.1o1|2e2.1o1	3	3	1;0;0	chr5	-	80486220-80487778;80485561-80487778;80485561-80487773	na-80486220;80485466-80485561;80487773-80488095		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A80488095-80485466
CUX1	ENSG00000257923.12	ENSG00000257923.12:s:102195507-102195603	0.3402;-0.0990;-0.1946	9.726e-01;2.681e-02;4.854e-01	1.583e-07;3.264e-05;1.295e-05	0.0832;0.1448;0.7742	0.4338;0.0219;0.5451	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	chr7	+	102195603-102196634;102195603-102196940;102195603-102273366	102195507-102195603;102196634-102197305;102273366-102273493		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A102273493-102195507
PRKAR1B	ENSG00000188191.15	ENSG00000188191.15:t:551389-551470	-0.2690;0.1313;0.1340	9.093e-01;2.352e-02;2.975e-02	7.678e-11;2.946e-06;1.078e-06	0.9499;0.0283;0.0213	0.6859;0.1586;0.1582	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;1;1	chr7	-	551470-579256;551470-552689;551470-552568	551389-551470;552568-na;552689-na;579256-579377		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A579377-551389
SPTAN1	ENSG00000197694.18	ENSG00000197694.18:s:128609239-128609561	0.2163;-0.2163	5.866e-01;5.866e-01	7.954e-06;7.954e-06	0.1765;0.8235	0.4180;0.5820	s|1e1.1o1|1e2.3o3	2	3	0;0	chr9	+	128609284-128609651;128609284-128611714	128609239-128609561;128609651-128609665;128611602-128611845		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A128611845-128609239
BAZ1A	ENSG00000198604.11	ENSG00000198604.11:s:34792775-34792921	0.2365;-0.2365	7.229e-01;7.229e-01	7.032e-07;7.033e-07	0.6378;0.3622	0.8860;0.1140	s|1e1.2o2|1e2.2o3	2	3	0;0	chr14	-	34786221-34792775;34786001-34792775	34785777-34786091;34786126-34786601;34792775-34792921		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A34792921-34785777
SCAMP5	ENSG00000198794.12	ENSG00000198794.12:t:75017653-75017971	-0.0767;-0.1437;0.2435	2.504e-04;2.022e-01;7.661e-01	5.510e-05;1.675e-05;5.128e-07	0.1338;0.6917;0.1749	0.0451;0.5239;0.4306	t|1e1.1o3|2e1.1o3|2e2.3o3	3	3	1;0;0	chr15	+	75012805-75017797;75012805-75017870;75016749-75017870	75012677-75013124;75016593-75016749;75017653-75017971		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A75017971-75012677
GIGYF2	ENSG00000204120.16	ENSG00000204120.16:s:232735155-232735588	0.3073;0.3788;-0.7177	9.764e-01;9.934e-01;1.000e+00	7.498e-09;5.802e-08;9.484e-13	0.0176;0.0830;0.8995	0.3386;0.4588;0.1990	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	chr2	+	232735238-232735753;232735238-232735763;232735238-232747615	232735155-232735588;232735753-232738681;232747615-232747744		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A232747744-232735155
ITSN1	ENSG00000205726.15	ENSG00000205726.15:s:33813913-33814507	0.4971;-0.4971	9.994e-01;9.994e-01	1.510e-07;1.510e-07	0.2858;0.7142	0.7782;0.2218	s|1e1.1o1|1e2.2o4	2	3	0;0	chr21	+	33814072-33817231;33814072-33818267	33813913-33814507;33817231-33817736;33818026-33818472		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr21%3A33818472-33813913
IRF9	ENSG00000213928.9	ENSG00000213928.9:s:24164530-24164955	0.2419;-0.2419	7.724e-01;7.724e-01	7.585e-07;7.585e-07	0.0390;0.9610	0.2943;0.7057	s|1e1.1o1|1e2.2o2	2	3	0;0	chr14	+	24164955-24165057;24164955-24165847	24164530-24164955;24165057-24165449;24165759-24165962		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A24165962-24164530
HOMEZ	ENSG00000215271.9	ENSG00000215271.9:s:23285913-23286132	0.3202;-0.3202	9.388e-01;9.388e-01	7.266e-07;7.267e-07	0.3727;0.6273	0.7092;0.2908	s|1e1.1o1|1e2.1o2	2	3	0;0	chr14	-	23285611-23285913;23277187-23285913	23276682-23277187;23285292-23285611;23285913-23286132		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A23286132-23276682
SBDSP1	ENSG00000225648.6	ENSG00000225648.6:s:72829425-72829976	0.1769;-0.2133;0.0003;0.0007	3.716e-01;5.877e-01;5.399e-21;5.472e-21	8.851e-06;3.572e-06;2.608e-01;1.971e-01	0.2873;0.6955;0.0086;0.0086	0.4826;0.4656;0.0230;0.0273	s|1e1.1o1|1e2.1o1|1e3.1o1|2e4.1o1	4	5	0;0;0;0	chr7	+	72829783-72830692;72829783-72831602;72829783-72833764;72829976-72830692	72829425-72829976;72830692-72830813;72831602-72831798;72833764-72834006		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A72834006-72829425
PKD1P1	ENSG00000244257.5	ENSG00000244257.5:s:16322306-16322437	0.2967;-0.2967	9.451e-01;9.451e-01	1.986e-08;1.983e-08	0.0080;0.9920	0.3287;0.6713	s|1e1.1o2|1e1.2o2	2	2	1;0	chr16	+	16322437-16322534;16322437-16322628	16322306-16322437;16322534-16322803		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A16322803-16322306
TUG1	ENSG00000253352.10	ENSG00000253352.10:s:30969853-30971779	-0.0070;0.0114;-0.2400;0.2423	6.593e-08;1.081e-04;6.968e-01;7.349e-01	3.272e-03;4.398e-04;5.024e-06;1.486e-06	0.0467;0.0822;0.7892;0.0817	0.0262;0.1091;0.5236;0.3410	s|1e1.2o3|2e2.1o1|2e3.2o3|2e3.3o3	4	4	0;0;0;0	chr22	+	30971610-30972855;30971779-30972048;30971779-30972855;30971779-30972924	30969853-30971779;30972048-30972172;30972263-30974103		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A30974103-30969853
TUG1	ENSG00000253352.10	ENSG00000253352.10:t:30972263-30974103	0.0011;-0.0087;-0.3494;0.0647;0.2021;0.0225	1.040e-09;1.253e-07;9.721e-01;2.370e-03;5.157e-01;6.186e-06	8.859e-03;2.680e-03;2.787e-07;7.977e-05;4.163e-06;8.142e-04	0.0016;0.0481;0.8255;0.0295;0.0847;0.0109	0.0226;0.0226;0.4684;0.1167;0.3052;0.0645	t|1e1.1o1|1e2.2o4|1e2.4o4|1e3.1o1|2e4.4o4|2e5.1o1	6	6	0;0;0;0;0;0	chr22	+	30969386-30972855;30971610-30972855;30971779-30972855;30972172-30972855;30971779-30972924;30972172-30972924	30969245-30969386;30969853-30971779;30972048-30972172;30972263-30974103		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A30974103-30969245
LINC02365	ENSG00000254233.1	ENSG00000254233.1:t:184618889-184619317	-0.3111;0.3034;0.0044	9.268e-01;9.234e-01;7.550e-07	1.008e-06;7.789e-07;3.059e-03	0.8083;0.1478;0.0435	0.4850;0.4621;0.0523	t|1e1.1o1|1e2.1o1|2e3.1o1	3	4	1;0;0	chr4	-	184619317-184624739;184619317-184623422;184619314-184624739	184618889-184619317;184623422-184623458;184624739-184625030		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A184625030-184618889
GOLM2	ENSG00000166734.20	ENSG00000166734.20:t:44413336-44413543	-0.2906;0.2906	8.483e-01;8.483e-01	4.596e-06;4.595e-06	0.5315;0.4685	0.2197;0.7803	t|1e1.1o1|1e2.1o1	2	3	0;0	chr15	+	44380976-44413336;44403054-44413336	44380806-44380976;44402887-44403054;44413336-44413543		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A44413543-44380806
UGT1A6	ENSG00000167165.19	ENSG00000167165.19:s:233768220-233768439	0.2829;-0.2829	9.479e-01;9.479e-01	4.696e-11;4.696e-11	0.4303;0.5697	0.7191;0.2809	s|1e1.1o1|1e2.1o1	2	3	0;0	chr2	+	233768439-233769531;233768439-233772262	233768220-233768439;233769531-233769701;233772262-233773300		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A233773300-233768220
MED16	ENSG00000175221.16	ENSG00000175221.16:t:875244-875454	0.2380;-0.2380	7.080e-01;7.080e-01	2.362e-06;2.362e-06	0.0504;0.9496	0.3101;0.6899	t|1e1.1o1|1e2.1o1	2	3	0;0	chr19	-	875454-879937;875454-876974	875244-875454;876974-877180;879937-880148		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A880148-875244
SLC26A11	ENSG00000181045.15	ENSG00000181045.15:s:80222655-80222847	0.2404;-0.2404	7.211e-01;7.211e-01	2.648e-06;2.648e-06	0.0434;0.9566	0.3068;0.6932	s|1e1.1o2|1e1.2o2	2	2	0;0	chr17	+	80222847-80223180;80222847-80223252	80222655-80222847;80223180-80223283		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A80223283-80222655
ACBD4	ENSG00000181513.15	ENSG00000181513.15:s:45139021-45139160	0.2314;-0.2314	6.455e-01;6.455e-01	7.261e-06;7.262e-06	0.1612;0.8388	0.4198;0.5802	s|1e1.1o1|1e2.1o1	2	3	0;0	chr17	+	45139160-45142583;45139160-45143443	45139021-45139160;45142583-45142959;45143443-45144181		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A45144181-45139021
RBM10	ENSG00000182872.16	ENSG00000182872.16:t:47173128-47173197	0.2130;-0.2130	5.946e-01;5.946e-01	1.400e-06;1.400e-06	0.2267;0.7733	0.4503;0.5497	t|1e1.1o1|1e2.1o1	2	3	0;0	chrX	+	47169498-47173128;47171258-47173128	47169315-47169498;47171028-47171258;47173128-47173197		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A47173197-47169315
TXNRD2	ENSG00000184470.21	ENSG00000184470.21:t:19880622-19880717	-0.2303;0.2053;0.0002;0.0002	7.158e-01;5.434e-01;5.380e-21;5.382e-21	1.639e-07;5.251e-07;1.516e-01;1.574e-01	0.9136;0.0722;0.0010;0.0136	0.6775;0.2845;0.0187;0.0187	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	4	4	0;0;0;0	chr22	-	19880717-19883325;19880717-19881081;19880717-19881036;19880717-19880856	19880622-19880717;19880856-19880945;19881036-19881369;19883325-19884504		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A19884504-19880622
NAP1L1	ENSG00000187109.15	ENSG00000187109.15:s:76084567-76084735	-0.1404;-0.0283;-0.0063;0.2377	2.669e-01;2.422e-03;1.659e-03;7.002e-01	2.890e-05;1.620e-04;2.183e-04;3.481e-06	0.4853;0.1598;0.2534;0.1066	0.2942;0.1006;0.2387;0.3681	s|1e1.1o1|1e2.1o2|1e3.2o4|1e4.1o1	4	5	0;0;0;0	chr12	-	76074239-76084567;76068994-76084567;76067473-76084567;76060279-76084567	76060138-76060279;76067371-76067570;76068578-76068994;76073805-76074239;76084567-76084735		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A76084735-76060138
TFDP1	ENSG00000198176.13	ENSG00000198176.13:s:113585774-113585849	0.2010;-0.2010	5.073e-01;5.073e-01	5.257e-06;5.257e-06	0.3799;0.6201	0.5934;0.4066	s|1e1.1o1|1e2.1o1	2	3	0;0	chr13	+	113585849-113585966;113585849-113610996	113585774-113585849;113585966-113586180;113610996-113611062		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A113611062-113585774
TFDP1	ENSG00000198176.13	ENSG00000198176.13:t:113640120-113641473	-0.0571;0.2406;-0.1521	9.478e-07;7.225e-01;2.648e-01	1.022e-04;1.467e-06;1.831e-05	0.1044;0.1237;0.7712	0.0280;0.3795;0.5918	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	1;1;0	chr13	+	113636700-113640120;113637884-113640120;113637896-113640120	113636534-113636700;113637620-113637896;113640120-113641473		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A113641473-113636534
ADAT3	ENSG00000213638.6	ENSG00000213638.6:t:1911890-1913447	0.1071;0.0338;-0.2025	1.565e-01;4.014e-03;5.217e-01	4.137e-05;1.381e-04;8.798e-06	0.5604;0.0983;0.3401	0.7230;0.1650;0.1123	t|1e1.1o1|1e2.1o1|2e3.1o1	3	4	0;0;1	chr19	+	1905439-1911890;1908635-1911890;1905439-1912081	1905399-1905439;1908019-1908635;1911890-1913447		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A1913447-1905399
ETV5	ENSG00000244405.8	ENSG00000244405.8:s:186104926-186105355	0.2117;-0.2117	5.915e-01;5.915e-01	4.486e-07;4.486e-07	0.5625;0.4375	0.7795;0.2205	s|1e1.1o1|1e2.1o1	2	3	0;0	chr3	-	186095313-186105305;186081175-186105305	186081046-186081175;186095120-186095313;186104926-186105355		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A186105355-186081046
GREB1	ENSG00000196208.14	ENSG00000196208.14:t:11556353-11556771	0.2895;-0.2895	9.020e-01;9.020e-01	3.638e-07;3.639e-07	0.6072;0.3928	0.9087;0.0913	t|1e1.1o1|1e2.1o1	2	3	1;0	chr2	+	11482963-11556454;11540108-11556454	na-11482963;11539843-11540108;11556353-11556771		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A11556771-11482953
GREB1	ENSG00000196208.14	ENSG00000196208.14:t:11578297-11578431	0.2111;-0.2111	5.758e-01;5.758e-01	8.589e-07;8.590e-07	0.0198;0.9802	0.2518;0.7482	t|1e1.1o1|1e2.1o1	2	3	1;0	chr2	+	11566656-11578297;11576535-11578297	11566480-11566656;11576353-11576535;11578297-11578431		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A11578431-11566480
SIRPA	ENSG00000198053.12	ENSG00000198053.12:s:1915099-1915455	-0.2448;0.2448	7.962e-01;7.962e-01	9.404e-08;9.404e-08	0.9725;0.0275	0.7150;0.2850	s|1e1.1o1|1e2.1o1	2	3	0;1	chr20	+	1915455-1921395;1915455-1924764	1915099-1915455;1921395-1921712;1924764-1924877		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A1924877-1915099
SIRPA	ENSG00000198053.12	ENSG00000198053.12:t:1924764-1924877	0.2197;-0.2197	6.539e-01;6.539e-01	1.726e-07;1.726e-07	0.0252;0.9748	0.2554;0.7446	t|1e1.1o1|1e2.1o1	2	3	1;0	chr20	+	1915455-1924764;1922645-1924764	1915099-1915455;1922313-1922645;1924764-1924877		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A1924877-1915099
ASPH	ENSG00000198363.18	ENSG00000198363.18:s:61680524-61681036	0.0000;0.0000;0.3450;-0.3503	5.345e-21;5.345e-21;9.998e-01;9.999e-01	1.000e+00;1.000e+00;2.773e-21;0.000e+00	0.0057;0.0003;0.0918;0.9019	0.0117;0.0019;0.4275;0.5574	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr8	-	61676319-61680968;61668275-61680968;61661926-61680968;61653660-61680968	61653568-61653660;61656128-61661926;61668234-61668275;61675259-61676319;61680524-61681036		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A61681036-61653568
TUBA5P	ENSG00000214796.9	ENSG00000214796.9:s:202858882-202859222	0.2467;-0.2467	7.406e-01;7.406e-01	2.720e-06;2.720e-06	0.5907;0.4093	0.8584;0.1416	s|1e1.1o2|1e2.1o1	2	3	0;0	chr1	-	202858164-202858882;202853280-202858882	202851828-202853280;202857447-202858164;202858882-202859222		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A202859222-202851828
UGT1A1	ENSG00000241635.8	ENSG00000241635.8:s:233768220-233768439	0.2829;-0.2829	9.479e-01;9.479e-01	4.696e-11;4.696e-11	0.4303;0.5697	0.7191;0.2809	s|1e1.1o1|1e2.1o1	2	3	0;0	chr2	+	233768439-233769531;233768439-233772262	233768220-233768439;233769531-233771615;233772262-233773300		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A233773300-233768220
UGT1A4	ENSG00000244474.6	ENSG00000244474.6:s:233768220-233768439	0.2829;-0.2829	9.479e-01;9.479e-01	4.696e-11;4.696e-11	0.4303;0.5697	0.7191;0.2809	s|1e1.1o1|1e2.1o1	2	3	0;0	chr2	+	233768439-233769531;233768439-233772262	233768220-233768439;233769531-233769664;233772262-233773300		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A233773300-233768220
ENSG00000260007	ENSG00000260007.3	ENSG00000260007.3:t:68197440-68197628	-0.1576;-0.0307;-0.0058;0.2537	2.955e-01;2.336e-05;2.975e-08;7.571e-01	1.698e-05;4.437e-04;3.944e-03;4.051e-06	0.3279;0.0790;0.0404;0.5501	0.1390;0.0277;0.0031;0.8307	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr15	-	68197628-68229502;68197628-68218536;68197628-68205245;68197628-68199541	68197440-68197628;68199541-68199681;68205245-68207680;68218536-68218650;68229502-68229718		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A68229718-68197440
SRGAP2	ENSG00000266028.8	ENSG00000266028.8:s:206393545-206393673	0.2188;-0.2188	5.784e-01;5.784e-01	1.754e-05;1.754e-05	0.4942;0.5058	0.7622;0.2378	s|1e1.1o2|1e1.2o2	2	2	0;0	chr1	+	206393673-206401421;206393673-206401424	206393545-206393673;206401421-206401645		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A206401645-206393545
ACACA	ENSG00000278540.5	ENSG00000278540.5:s:37330173-37330425	0.2671;-0.0370;-0.1871	7.683e-01;7.066e-04;4.483e-01	6.289e-06;2.387e-04;1.566e-05	0.5494;0.0861;0.3647	0.8429;0.0165;0.1404	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr17	-	37328986-37330173;37289528-37330173;37284970-37330173	37284838-37284970;37289418-37289528;37328645-37328986;37330173-37330425		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A37330425-37284838
ENSG00000289607	ENSG00000289607.1	ENSG00000289607.1:s:71347902-71348071	0.3577;-0.3577	9.732e-01;9.732e-01	5.032e-07;5.033e-07	0.0714;0.9286	0.4344;0.5656	s|1e1.1o1|1e2.1o1	2	3	1;0	chr10	-	71347434-71347902;71341381-71347902	na-71347434;71341308-71341381;71347902-71348071		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A71348071-71341308
PDLIM5	ENSG00000163110.15	ENSG00000163110.15:s:94523724-94523875	0.0409;0.1489;-0.2038	2.769e-08;1.376e-01;5.334e-01	8.039e-04;7.170e-06;5.456e-07	0.0638;0.1718;0.7667	0.1178;0.3244;0.5556	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	1;0;0	chr4	+	94523875-94549791;94523875-94549794;94523875-94573351	94523724-94523875;94549791-94549986;94573351-94573735		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A94573735-94523724
SUGT1	ENSG00000165416.15	ENSG00000165416.15:s:52659179-52659249	0.2766;-0.2766	8.790e-01;8.790e-01	2.626e-07;2.626e-07	0.1819;0.8181	0.4675;0.5325	s|1e1.1o1|1e2.1o1	2	3	0;0	chr13	+	52659249-52661475;52659249-52662649	52659179-52659249;52661475-52661570;52662649-52662702		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A52662702-52659179
SUGT1	ENSG00000165416.15	ENSG00000165416.15:t:52662649-52662702	-0.2585;0.2585	8.311e-01;8.311e-01	5.095e-07;5.095e-07	0.5943;0.4057	0.3251;0.6749	t|1e1.1o1|1e2.1o1	2	3	0;0	chr13	+	52659249-52662649;52661570-52662649	52659179-52659249;52661475-52661570;52662649-52662702		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A52662702-52659179
SPINT1	ENSG00000166145.15	ENSG00000166145.15:s:40853816-40853929	0.3898;0.0004;-0.4067	9.881e-01;4.956e-10;9.928e-01	3.842e-07;1.938e-02;2.803e-07	0.1818;0.0049;0.8133	0.5735;0.0194;0.4067	s|1e1.1o1|1e2.3o3|2e3.1o1	3	4	0;0;0	chr15	+	40853881-40854060;40853881-40854397;40853929-40854060	40853816-40853929;40854060-40854086;40854210-40854522		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A40854522-40853816
PPP2R3B	ENSG00000167393.18_PAR_Y	ENSG00000167393.18_PAR_Y:t:361405-361590	-0.2268;0.2166;0.0011	6.257e-01;5.824e-01;7.395e-08	9.507e-06;1.070e-05;3.451e-03	0.7526;0.2363;0.0110	0.4955;0.4846;0.0198	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chrY	-	361590-386368;361590-373532;361590-362255	361405-361590;362255-362332;373532-374044;386368-386955		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrY%3A386955-361405
C2CD3	ENSG00000168014.18	ENSG00000168014.18:s:74161399-74161556	0.3398;-0.3398	9.176e-01;9.176e-01	3.843e-06;3.844e-06	0.2397;0.7603	0.5985;0.4015	s|1e1.1o1|1e2.1o1	2	3	0;0	chr11	-	74158694-74161399;74139828-74161399	74139605-74139828;74158327-74158694;74161399-74161556		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A74161556-74139605
NPAS2	ENSG00000170485.17	ENSG00000170485.17:s:100993347-100993527	-0.2507;0.2507	7.768e-01;7.768e-01	1.297e-06;1.297e-06	0.5607;0.4393	0.2984;0.7016	s|1e1.1o2|1e1.2o2	2	2	0;0	chr2	+	100993527-100995400;100993527-100995796	100993347-100993527;100995400-100996829		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A100996829-100993347
TRAPPC12	ENSG00000171853.16	ENSG00000171853.16:s:3387620-3389000	0.2376;-0.2376	7.694e-01;7.694e-01	2.613e-08;2.613e-08	0.0901;0.9099	0.3340;0.6660	s|1e1.1o1|1e2.1o1	2	3	1;0	chr2	+	3388670-3389183;3388670-3401777	3387620-3389000;3389183-na;3401777-3401893		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A3401893-3387620
PUS1	ENSG00000177192.14	ENSG00000177192.14:s:131931515-131932680	0.2594;-0.2752;0.0008	8.980e-01;9.337e-01;5.490e-21	1.364e-10;3.465e-11;3.556e-01	0.0845;0.9030;0.0124	0.3449;0.6255;0.0307	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr12	+	131932312-131932722;131932312-131939173;131932312-131943539	131931515-131932680;131932722-131932833;131939173-131939275;131943539-131945896		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A131945896-131931515
PUF60	ENSG00000179950.14	ENSG00000179950.14:t:143824313-143824460	0.1823;-0.0009;-0.2077;-0.0009;0.0358	4.154e-01;1.038e-10;5.460e-01;1.038e-10;2.101e-04	1.160e-05;1.086e-02;4.912e-06;1.086e-02;1.776e-04	0.4973;0.0221;0.3976;0.0221;0.0624	0.7054;0.0012;0.1704;0.0012;0.1222	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|2e5.1o1	5	6	0;0;0;0;0	chr8	-	143824399-143829280;143824399-143828984;143824399-143827385;143824399-143827029;143824396-143829280	143824313-143824460;143827029-143827167;143827385-143827536;143828984-143829044;143829280-143829352		http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A143829352-143824313
